task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
345	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_max_sgd_none_0.json	event_return_3d	next_day_return
346	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
347	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
348	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_body_mean_logistic_none_0.json	event_return_3d	next_day_return
349	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
350	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_body_mean_sgd_none_0.json	event_return_3d	next_day_return
351	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
352	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
353	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
354	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
355	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
356	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
357	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
358	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
359	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_mean_sgd_none_0.json	event_return_3d	next_day_return
360	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
361	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
362	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_cls_logistic_none_0.json	event_return_3d	next_day_return
363	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_cls_linear_svm_none_0.json	event_return_3d	next_day_return
364	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_cls_sgd_none_0.json	event_return_3d	next_day_return
365	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
366	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
367	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_max_logistic_none_0.json	event_return_3d	next_day_return
368	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
369	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_max_sgd_none_0.json	event_return_3d	next_day_return
370	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
371	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	plain	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_plain_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
372	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
373	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_body_mean_sgd_none_0.json	event_return_3d	next_day_return
374	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
375	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
376	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
377	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
378	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
379	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
380	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
381	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
382	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_mean_sgd_none_0.json	event_return_3d	next_day_return
383	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
384	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
385	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_cls_logistic_none_0.json	event_return_3d	next_day_return
386	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_cls_linear_svm_none_0.json	event_return_3d	next_day_return
387	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_cls_sgd_none_0.json	event_return_3d	next_day_return
388	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
389	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
390	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_max_logistic_none_0.json	event_return_3d	next_day_return
391	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
392	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_max_sgd_none_0.json	event_return_3d	next_day_return
393	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
394	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
395	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
396	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_body_mean_sgd_none_0.json	event_return_3d	next_day_return
397	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
398	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
399	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
400	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
401	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
402	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
403	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
404	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
405	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_mean_sgd_none_0.json	event_return_3d	next_day_return
406	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
407	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
408	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_cls_logistic_none_0.json	event_return_3d	next_day_return
409	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_cls_linear_svm_none_0.json	event_return_3d	next_day_return
410	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_cls_sgd_none_0.json	event_return_3d	next_day_return
411	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
412	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
413	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_max_logistic_none_0.json	event_return_3d	next_day_return
414	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
415	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_max_sgd_none_0.json	event_return_3d	next_day_return
416	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
417	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
418	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
419	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_body_mean_sgd_none_0.json	event_return_3d	next_day_return
420	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
421	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
422	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
423	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
424	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
425	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
426	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
